2025-07-04 00:33:52,590 | INFO     | nexus_trading.main   | ==================================================
2025-07-04 00:33:52,590 | INFO     | nexus_trading.main   | NEXUS TRADING SYSTEM STARTING
2025-07-04 00:33:52,591 | INFO     | nexus_trading.main   | Mode: test
2025-07-04 00:33:52,591 | INFO     | nexus_trading.main   | ==================================================
2025-07-04 00:33:52,591 | INFO     | nexus_trading.main   | Starting TEST mode...
2025-07-04 00:33:52,591 | INFO     | nexus_trading.main   | Test 1: Environment validation...
2025-07-04 00:33:56,315 | INFO     | nexus_trading.main   | pandas: 2.3.0
2025-07-04 00:33:56,316 | INFO     | nexus_trading.main   | numpy: 2.3.1
2025-07-04 00:33:56,973 | WARNING  | nexus_trading.main   | pandas_ta not available - will use fallback calculations
2025-07-04 00:33:56,973 | INFO     | nexus_trading.main   | Test 2: Database connection...
2025-07-04 00:34:00,434 | INFO     | database.enhanced_database_manager | Database connection pool initialized
2025-07-04 00:34:00,435 | ERROR    | nexus_trading.main   | Database connection failed: name 'config' is not defined
2025-07-04 00:34:00,437 | INFO     | nexus_trading.main   | NEXUS TRADING SYSTEM STOPPING
2025-07-04 00:34:00,437 | INFO     | nexus_trading.main   | ==================================================
2025-07-04 00:34:00,527 | INFO     | utils.performance_monitor | Performance monitoring stopped
2025-07-04 00:34:00,527 | INFO     | nexus_trading.main   | System shutdown completed
2025-07-04 00:37:18,566 | INFO     | nexus_trading.main   | ==================================================
2025-07-04 00:37:18,567 | INFO     | nexus_trading.main   | NEXUS TRADING SYSTEM STARTING
2025-07-04 00:37:18,567 | INFO     | nexus_trading.main   | Mode: test
2025-07-04 00:37:18,567 | INFO     | nexus_trading.main   | ==================================================
2025-07-04 00:37:18,568 | INFO     | nexus_trading.main   | Starting TEST mode...
2025-07-04 00:37:18,568 | INFO     | nexus_trading.main   | Test 1: Environment validation...
2025-07-04 00:37:19,553 | INFO     | nexus_trading.main   | pandas: 2.3.0
2025-07-04 00:37:19,554 | INFO     | nexus_trading.main   | numpy: 2.3.1
2025-07-04 00:37:19,944 | WARNING  | nexus_trading.main   | pandas_ta not available - will use fallback calculations
2025-07-04 00:37:19,944 | INFO     | nexus_trading.main   | Test 2: Database connection...
2025-07-04 00:37:20,128 | INFO     | database.enhanced_database_manager | Database connection pool initialized
2025-07-04 00:37:20,128 | ERROR    | nexus_trading.main   | Database connection failed: name 'config' is not defined
2025-07-04 00:37:20,130 | INFO     | nexus_trading.main   | NEXUS TRADING SYSTEM STOPPING
2025-07-04 00:37:20,130 | INFO     | nexus_trading.main   | ==================================================
2025-07-04 00:37:20,154 | INFO     | utils.performance_monitor | Performance monitoring stopped
2025-07-04 00:37:20,155 | INFO     | nexus_trading.main   | System shutdown completed
2025-07-04 00:37:43,043 | INFO     | nexus_trading.main   | ==================================================
2025-07-04 00:37:43,044 | INFO     | nexus_trading.main   | NEXUS TRADING SYSTEM STARTING
2025-07-04 00:37:43,044 | INFO     | nexus_trading.main   | Mode: test
2025-07-04 00:37:43,044 | INFO     | nexus_trading.main   | ==================================================
2025-07-04 00:37:43,044 | INFO     | nexus_trading.main   | Starting TEST mode...
2025-07-04 00:37:43,045 | INFO     | nexus_trading.main   | Test 1: Environment validation...
2025-07-04 00:37:44,003 | INFO     | nexus_trading.main   | pandas: 2.3.0
2025-07-04 00:37:44,003 | INFO     | nexus_trading.main   | numpy: 2.3.1
2025-07-04 00:37:44,371 | WARNING  | nexus_trading.main   | pandas_ta not available - will use fallback calculations
2025-07-04 00:37:44,372 | INFO     | nexus_trading.main   | Test 2: Database connection...
2025-07-04 00:37:44,553 | INFO     | database.enhanced_database_manager | Database connection pool initialized
2025-07-04 00:37:44,553 | ERROR    | nexus_trading.main   | Database connection failed: name 'config' is not defined
2025-07-04 00:37:44,555 | INFO     | nexus_trading.main   | NEXUS TRADING SYSTEM STOPPING
